frame,ball_x,1450_x,1451_x,1452_x,1453_x,1454_x,2916_x,4168_x,4169_x,4170_x,4270_x,6328_x,8161_x,ball_y,1450_y,1451_y,1452_y,1453_y,1454_y,2916_y,4168_y,4169_y,4170_y,4270_y,6328_y,8161_y,1450_vx,1450_vy,1451_vx,1451_vy,1452_vx,1452_vy,1453_vx,1453_vy,1454_vx,1454_vy,2916_vx,2916_vy,4168_vx,4168_vy,4169_vx,4169_vy,4170_vx,4170_vy,4270_vx,4270_vy,6328_vx,6328_vy,8161_vx,8161_vy
177,-50.03384027709442,-49.56243846018582,-49.805767746515926,-47.908024997963174,-48.58190691498859,-43.98479968560242,-44.37662814033575,-40.93467099782839,-37.4778071433151,-27.674579567243207,-4.398639455782307,-52.18111622215192,51.70204081632656,-1.2838603623234095,10.016870886935827,6.812828022878797,2.5985599171025657,-0.9572394278871799,11.781755258383878,-7.8671837679631045,7.974188046594296,-0.458920700479176,-8.943453427312516,0.4285714285714295,3.142698814935157,-34.14285714285716,-3.8653784047498037,-3.2275794306225816,-4.094259777047227,-1.0663941156347525,-0.7820181695138371,-1.1305531094763084,-4.73859276723823,-0.45055315628112647,-2.0841989688953806,-4.45862884249461,-2.992443933643454,2.251214250341434,-4.894257453256678,-2.3021387097392547,-4.752047267900642,0.6695662238780093,-0.45402748000440324,0.9910129273280793,0.0,0.0,-0.14076017793525702,-3.2099020030663823,0.0,1.4388822911231255e-27
178,-50.10017484763055,-49.74670326175353,-49.99606346968107,-47.935964411364566,-48.8107520112561,-44.084794376948025,-44.52440534406849,-41.17414965986394,-37.71292517006803,-27.696351267779832,-4.398639455782307,-52.18592682164569,51.70204081632656,-1.6518729287110014,9.855304739360749,6.755417277868239,2.5365074885141956,-0.9817594614844544,11.565344865629292,-7.755810368260044,7.85714285714286,-0.4285714285714295,-8.89610389610389,0.4285714285714295,2.9778842586982464,-34.14285714285714,-3.7038755927053453,-3.18468219690676,-3.7924714861567024,-1.125581048832749,-0.6073273085765785,-1.1942462275655852,-4.560721255441826,-0.4576210741853063,-2.008983903364057,-4.285192991091209,-2.9524901204409386,2.2141844560319033,-4.767237105167454,-2.31980886234961,-4.658246204014291,0.6080081486025519,-0.4305319171942917,0.9370976355799256,0.0,0.0,-0.09686251368155603,-3.2362956480468354,0.0,1.0150610510858573e-13
179,-50.69038376243275,-49.923357411752804,-50.17093370387303,-47.956382757732804,-49.030299015186074,-44.181255566928364,-44.67010850828576,-41.406718901106444,-37.94225028535053,-27.716825637837513,-4.398639455782307,-52.18855880102192,51.70204081632656,-1.5921890699025287,9.69704947233635,6.69561303248225,2.4724404626264223,-1.0058134010329163,11.358681637044898,-7.646620546723195,7.739741533227872,-0.40127449266626086,-8.85169745419748,0.4285714285714295,2.8132499071295842,-34.14285714285714,-3.5516625613365314,-3.118464585893594,-3.483961706693017,-1.1734510563415808,-0.4569059679137199,-1.2345381735540795,-4.374759408691289,-0.44829919320942857,-1.9383138760587684,-4.090249707687656,-2.911009330131409,2.17051289270775,-4.629048689306442,-2.326931551620314,-4.542387974605803,0.5469614285510194,-0.40458530761508127,0.878235849535436,0.0,0.0,-0.05329011133103493,-3.2326915546816095,1.8271098919545823e-13,-2.1709452111682245e-27
180,-51.229899887006546,-50.0928653992174,-50.330042374663165,-47.970493513081635,-49.24014341003082,-44.27441050745473,-44.81366128413221,-41.63182031816731,-38.1646796308865,-27.735880125077774,-4.398639455782307,-52.189028423375774,51.70204081632656,-1.537631432096031,9.543271104727456,6.633981133005278,2.4075288980442604,-1.0285817565886024,11.162840944230677,-7.539946391803305,7.622511448016347,-0.37700432500247727,-8.810481426308124,0.4285714285714295,2.6502956471464993,-34.14285714285714,-3.4087393106432313,-3.028926597583054,-3.168730438656293,-1.2100041381612678,-0.3307541475252721,-1.2514289474417304,-4.180707226986569,-0.4225875133534656,-1.872188886979438,-3.8737989922840295,-2.868001562714847,2.1201995603690094,-4.479692205673652,-2.323506777551386,-4.404472579675165,0.4864260637233616,-0.376187651266642,0.8144275691945688,0.0,0.0,-0.010042970883635895,-3.1990897229706055,1.8271098919545823e-13,-2.1709452111682245e-27
181,-51.71872322135194,-50.255691713181115,-50.47305340762279,-47.979510153424755,-49.43988067904262,-44.36448645043843,-44.95498732275248,-41.84889550765794,-38.37911034839984,-27.75339217716213,-4.398639455782307,-52.187351951802434,51.70204081632656,-1.4882000152914692,9.395135655398962,6.571087425721768,2.34294285337275,-1.049245038207481,10.978898158786663,-7.436119991951058,7.505979974675239,-0.35573535781889065,-8.772703137150629,0.4285714285714295,2.490521365666233,-34.14285714285714,-3.2751058406255207,-2.9160682319751667,-2.8467776820463575,-1.2352402942917655,-0.22887184741124622,-1.244918549228607,-3.9785647103277597,-0.38048603461746966,-1.8106089361261142,-3.6358408448801227,-2.8234668181912768,2.0632444590156616,-4.319167654269095,-2.3095345401427974,-4.24450001922245,0.4264020541195031,-0.34533894814901106,0.7456727945574693,0.0,2.7596972326396355e-14,0.032878907660521525,-3.135490152913825,-1.8271098919545172e-13,6.090366306515057e-14
182,-52.15685376546891,-50.41230084267774,-50.59963072832327,-47.984646154775895,-49.629106305473776,-44.451710647790776,-45.09401027529121,-42.05738606618976,-38.584439579614425,-27.769239241752167,-4.398639455782307,-52.18354564939705,51.70204081632656,-1.443894819488877,9.253809143215722,6.507497756916198,2.27985238721693,-1.0669837559455646,10.807928652312844,-7.335473435617216,7.390674486371551,-0.3374420233543032,-8.738609911439774,0.4285714285714295,2.335426949606076,-34.14285714285714,-3.1507621512834127,-2.7798894890699875,-2.518103436863381,-1.2491595247331546,-0.15125906757156865,-1.2150069789146285,-3.7683318587148023,-0.321994757001391,-1.7535740234988255,-3.3763752654761063,-2.7774050965607415,1.9996475886477978,-4.147475035092737,-2.285014839394643,-4.062470293247542,0.3668893997395076,-0.312039198262245,0.6719715256240634,0.0,-9.781875224740546e-28,0.07547552430155872,-3.0418928445114486,6.512835633504673e-27,0.0
183,-52.54429151935748,-50.563157276741016,-50.70943826233595,-47.98711499314877,-49.807415772576576,-44.536310351423054,-45.230653792893065,-42.25673359037416,-38.779564466254165,-27.783298766509397,-4.398639455782307,-52.177625779254754,51.70204081632656,-1.404715844688211,9.120457587042623,6.443777972873015,2.2194275581818492,-1.080978419858827,10.651007796409218,-7.238338811252483,7.277122356272249,-0.32209875384751224,-8.708449073890433,0.4285714285714295,2.1865122858833432,-34.14285714285714,-3.0357082426168387,-2.6203903688674592,-2.182707703107287,-1.251761829485374,-0.09791580800637752,-1.161694236499929,-3.5500086721477233,-0.24711368050531032,-1.7010841490975253,-3.095402254071921,-2.72981639782318,1.929408949265378,-3.964614348144637,-2.249947675306778,-3.858383401750544,0.30788810058338323,-0.27628840160621754,0.5933237623942553,0.0,-9.781875224740546e-28,0.11774687903939318,-2.9182977977632265,-1.827109891954452e-13,0.0
184,-52.88103648301764,-50.708725504404754,-50.802139935232155,-47.98813014455711,-49.974404563603315,-44.61851281324656,-45.3648415267027,-42.44637967682258,-38.96338215004296,-27.79544819909536,-4.398639455782307,-52.16960860447074,51.702040816326495,-1.370663090889515,8.996247005744515,6.3804939198766775,2.1628384248725516,-1.0904095400032947,10.50921096267583,-7.14504820730762,7.165850957544314,-0.30967998153734927,-8.6824679492174,0.42857142857143915,2.045277261415314,-34.14285714285714,-2.9299441146258705,-2.437570871367539,-1.8405904807780296,-1.2430472085484707,-0.06884206871550956,-1.0849803219843857,-3.323595150626489,-0.15584280512915383,-1.6531393129222405,-2.7929218106675173,-2.6807007219785426,1.8525285408684267,-3.770585593424708,-2.204333047879356,-3.6322393447313637,0.24939815665110132,-0.23808655818104013,0.5097295048682069,0.0,-9.781875224740546e-28,0.1596929718740274,-2.7647050126694035,1.3025671267009347e-26,0.0
185,-53.16708865644938,-50.849470014702725,-50.87739967258325,-47.988905085014615,-50.12966816180628,-44.698545285172614,-45.49649712786475,-42.6257659221464,-39.13478977270467,-27.805564987171618,-4.398639455782307,-52.15951038814014,51.70204081632656,-1.341736558092774,8.882343418186254,6.318211444211635,2.111255045894076,-1.0944576264349413,10.383613522712656,-7.0559337122333154,7.057387663354736,-0.3001601386626018,-8.660913862135468,0.4285714285714295,1.9132217631192403,-34.14285714285714,-2.8334697673104947,-2.2314309965703196,-1.4917517698756941,-1.2230156619224466,-0.0640378496991089,-0.984865235368007,-3.0890912941511157,-0.048182130872874526,-1.609739514972974,-2.468933935263071,-2.630058069026935,1.7690063634568425,-3.5653887709330228,-2.148170957112236,-3.384038122190098,0.19141956794270745,-0.19743366798675602,0.4211887530457869,0.0,-9.781875224740546e-28,0.20131380280553957,-2.5811144892298366,1.3025671267009347e-26,0.0
186,-53.402448039652704,-50.985855296668696,-50.93488139996058,-47.990653290535036,-50.272802050437775,-44.7766350191125,-45.62554424752387,-42.794333922957065,-39.29268447596322,-27.81352657839969,-4.398639455782307,-52.14734739335813,51.702040816326495,-1.317936246298003,8.77991284323274,6.257496392162369,2.0658474798514477,-1.0923031892097745,10.275290848119727,-6.971327414480314,6.952259846870501,-0.293513657462077,-8.64403413735949,0.4285714285714295,1.7918456779124563,-34.14285714285714,-2.746285200670591,-2.0019707444757855,-1.136191570400236,-1.1916671896072095,-0.08350315095709279,-0.861348976650865,-2.8464971027216164,0.07586834226342422,-1.5708847552496952,-2.123438627858385,-2.57788843896836,1.6788424170307341,-3.3490238806695127,-2.0814614030055587,-3.1137797341266373,0.13395233445815619,-0.15432973102323028,0.3277015069269737,0.0,-9.781875224740546e-28,0.24260937183386994,-2.367526227444478,1.3025671267009347e-26,0.0
187,-53.58711463262764,-51.118345839336456,-50.974249042935476,-47.994588237132064,-50.40340171275009,-44.853009266977516,-45.7519065368247,-42.951525275865954,-39.43596340154248,-27.819210420441138,-4.398639455782307,-52.133135883219865,51.70204081632656,-1.2992621555051587,8.690121299748817,6.198914610013314,2.0277857853497254,-1.0831267383838066,10.185318310497046,-6.891561402499356,6.850994881258573,-0.2897149701745917,-8.632076099604252,0.4285714285714295,1.6826488927122083,-34.14285714285714,-2.6683904147063657,-1.7491901150838733,-0.7739098823516385,-1.1490017916028612,-0.12723797248946406,-0.7144315458328778,-2.5958125763379987,0.21630861427974107,-1.5365750337524084,-1.7564358884535225,-2.5241918318027574,1.5820367015900272,-3.121490922634273,-2.004204385559187,-2.821464180541155,0.07699645619742307,-0.10877474729052684,0.22926776651190062,0.0,-9.781875224740546e-28,0.28357967895898073,-2.1239402273134362,-1.827109891954452e-13,0.0
188,-53.72108843537415,-51.24740613173979,-50.995166527079284,-48.00192340081944,-50.52106263199551,-44.92789528067897,-45.875507646911906,-43.0967815774845,-39.563523691166374,-27.822493960957495,-4.398639455782307,-52.116892120820495,51.70204081632656,-1.2857142857142787,8.61413480659935,6.1430319440489125,1.9982400209939482,-1.0661087840129868,10.11477128144459,-6.816967764741164,6.754120139685957,-0.2887385090389432,-8.625287073584603,0.4285714285714295,1.5871312944357914,-34.14285714285714,-2.5997854094176764,-1.473089108394646,-0.4049067057299729,-1.0950194679093468,-0.1952423142962592,-0.5441129429141189,-2.337037715000224,0.373138685176222,-1.5068103504811925,-1.3679257170485368,-2.4689682475301495,1.4785892171348054,-2.882789896827218,-1.9163999047731677,-2.507091461433428,0.02055193316060423,-0.060768716788674924,0.12588753180057533,0.0,-9.781875224740546e-28,0.324224724180969,-1.8503564888367199,6.512835633504673e-27,4.0602442043433717e-14
189,-53.72108843537415,-51.37350066291245,-50.997297777963354,-48.01387225761088,-50.625380291426346,-45.00152031212817,-45.99627122893014,-43.22954442442409,-39.67426248655875,-27.823254647610298,-4.398639455782307,-52.09863236925519,51.70204081632656,-1.2857142857142787,8.553119382649195,6.090414240553673,1.9783802453891262,-1.040429836153366,10.064725132562407,-6.747878589656457,6.662162995319602,-0.2905587062939483,-8.623914384015333,0.4285714285714295,1.5067927700005055,-34.14285714285714,-2.5404701848045215,-1.1736677244080918,-0.02918204053512885,-1.0297202185266625,-0.28751617637745963,-0.35039316789463854,-2.0701725187083073,0.5463585549527058,-1.481590705435924,-0.9579081136433524,-2.4122176861504743,1.3684999636649184,-2.6329208032483824,-1.8180479606475997,-2.1706615768036315,-0.035381234652398556,-0.010311639517612426,0.017560802792842847,0.0,0.0,0.3645445074997545,-1.5467750120142418,0.0,0.0
190,-53.72108843537415,-51.49709392188824,-50.980306721159025,-48.031648283520084,-50.715950174294875,-45.0741116132364,-46.11412093402403,-43.349255413296156,-39.76707692944357,-27.82136992806108,-4.398639455782307,-52.07837289161911,51.702040816326495,-1.2857142857142787,8.508241046763267,6.041627345812014,1.969376517140342,-1.005270404860918,10.036255235450485,-6.6846259656959734,6.575650821326534,-0.2951499941784141,-8.628205355611268,0.4285714285714295,1.4431332063236408,-34.14285714285714,-2.490444740867001,-0.8509259631241513,0.3532641132328053,-0.9531040434549309,-0.4040595587330293,-0.13327222077426576,-1.795216987462284,0.7359682236091715,-1.4609160986166676,-0.5263830782380555,-2.353940147663831,1.2517689411805206,-2.371883641897749,-1.7091485531823598,-1.8121745266516616,-0.0908030472415989,0.04259648452263937,-0.09571242051119319,0.0,0.0,0.4045390289153622,-1.2131957968460716,1.8271098919545172e-13,0.0
191,-53.72108843537415,-51.61865039770094,-50.943857282237644,-48.0564649545608,-50.79236776385339,-45.14589643591498,-46.22898041333825,-43.455356140712105,-39.84086416154466,-27.816717249971397,-4.398639455782307,-52.0561299510074,51.702040816326495,-1.2857142857142787,8.48066581780639,5.997237106108407,1.9723988948526108,-0.9598110001916166,10.030436961708844,-6.627541981310439,6.495110990873706,-0.302486804931138,-8.6384073130872,0.42857142857143915,1.3976524903224634,-34.142857142857125,-2.4497090776050254,-0.5048638245429478,0.7424317555738661,-0.8651709426939911,-0.5448724613630604,0.10724989844690583,-1.5121711212620956,0.941967691145867,-1.4447865300234333,-0.07335061083256239,-2.2941356320701907,1.1283961496815538,-2.09967841277535,-1.589701682377451,-1.4316303109776007,-0.14571350460684312,0.09795565533205965,-0.21393213811161282,0.0,0.0,0.4442082884278047,-0.8496188433321551,-6.512835633504673e-27,0.0
192,-53.72108843537415,-51.73863457938431,-50.887613386770546,-48.089535746746726,-50.85422854335419,-45.21710203207519,-46.34077331801742,-43.54728820328334,-39.894521324585945,-27.809174061002782,-4.398639455782307,-52.03191981051523,51.70204081632656,-1.2857142857142787,8.471559714643421,5.957809367727302,1.9886174371309524,-0.9032321322014931,10.048345682937482,-6.576958724950592,6.421070877128074,-0.31254357079094147,-8.654767581157973,0.4285714285714295,1.371850508914254,-34.14285714285714,-2.0809653850240855,-0.28775955840161804,0.8021959959847464,-0.7055061827957038,-0.5239148508276906,0.1916663680348397,-1.175997066275176,0.8933449643720969,-1.2308264908764315,0.12821232931730883,-1.9409896032496021,0.9152714703724363,-1.6846604081509406,-1.3129167064556966,-1.0671723406236238,-0.14850339356583875,0.10733719966450725,-0.23332935531060722,0.0,0.0,0.39779753871532064,-0.5767114196852534,-6.512835633504673e-27,0.0
193,-53.72108843537415,-51.857510955972145,-50.8112389603291,-48.132074136091596,-50.901127996049574,-45.28795565362833,-46.44942329920621,-43.62449319762128,-39.9269455602913,-27.798617808816765,-4.398639455782307,-52.005758733237755,51.70204081632656,-1.2857142857142787,8.482088756139287,5.923909976953143,2.0192022025804546,-0.8347143109465649,10.091056770736408,-6.533208285067132,6.354057853256675,-0.3252947239966366,-8.677533484538408,0.4285714285714295,1.3672271490163315,-34.14285714285714,-1.7206952959593431,-0.11342977568688878,0.8082852842249447,-0.5551698870950215,-0.4897752599950211,0.248408584048616,-0.8779466107585131,0.8199765419160383,-1.0204692581644232,0.27120132612354414,-1.5959507974832223,0.7178738272732772,-1.305337988323541,-1.0501820082661142,-0.750775782359688,-0.14330282998010999,0.10951059010108893,-0.23725132550852418,0.0,0.0,0.34562681995731304,-0.34717277844158273,-6.512835633504673e-27,0.0
194,-53.72108843537415,-51.97574401649822,-50.71439792848462,-48.185293598609135,-50.932661605191825,-45.35868455248572,-46.55485400804927,-43.68641272033733,-39.93703401038464,-27.784925941074917,-4.398639455782307,-51.97766298227013,51.70204081632656,-1.2857142857142787,8.513418961158784,5.896104780070416,2.0653232498061422,-0.7534380464827521,10.159645596705648,-6.49662275011081,6.294599292426462,-0.3407146967869869,-8.706952347943316,0.4285714285714295,1.3852822975459522,-34.14285714285714,-1.3675716988856355,0.01479404113005027,0.7597394076411459,-0.41577875926170654,-0.4389866145401434,0.27413352190228585,-0.6191755168484252,0.7195210239376135,-0.8130655407123458,0.35254388930046565,-1.259237354357819,0.5371520445290344,-0.963306591546206,-0.8030043682859151,-0.48559165983163755,-0.13018486459592177,0.10412567710332568,-0.22499140666299422,0.0,0.0,0.2877425981399371,-0.16528831079339415,1.8271098919545172e-13,0.0
